country_iso3c	lang	qs_id	text	issue	position
AUT	deu	42420_200610_00066	In den ersten drei Jahren des Aufenthalts haben Nicht-EU-Bürger kein Anrecht auf Sozialhilfe oder Notstandshilfe.	immigration	sceptical
AUT	deu	42420_200610_00067	Sozialmissbrauch ist als Straftatbestand ins Strafgesetzbuch aufzunehmen und mit Abschiebung zu ahnden.	integration	sceptical
AUT	deu	42420_200610_00069	und Dolmetscher vom Fremden zu finanzieren.	integration	sceptical
AUT	deu	42420_200610_00070	Die Verleihung von Staatsbürgerschaften muss rückwirkend überprüft werden;	integration	sceptical
AUT	deu	42420_200610_00071	eine erschlichene Staatsbürgerschaft wird aberkannt,	integration	sceptical
AUT	deu	42420_200610_00072	ebenso kann sie bei unzureichender Anpassungswilligkeit (Landes- und Sprachkenntnis) entzogen werden.	integration	sceptical
AUT	deu	42420_200610_00073	Eingebürgerten Straftätern ist die Österreichische Staatsbürgerschaft abzuerkennen.	integration	sceptical
AUT	deu	42420_200610_00074	Politische Agitation ist in jedem Fall an die Staatsbürgerschaft gebunden, der Zuwiderhandlende verliert die Aufenthaltsgenehmigung.	integration	sceptical
AUT	deu	42420_200610_00075	An öffentlichen Schulen ist die Mitbestimmung des Staates bei der Auswahl von Religionslehrern sicherzustellen, um einen Missbrauch des Religionsunterrichts durch radikale Islamisten zu verhindern.	integration	sceptical
AUT	deu	42420_200610_00076	Fünfzehnjähriger, dauerhafter und legaler Aufenthalt in Österreich, sowie die ausreichende Kenntnis der deutschen Sprache und der Landeskunde sind unbedingte Voraussetzungen für die Verleihung der Staatsbürgerschaft.	integration	sceptical
AUT	deu	42420_200610_00077	Auf die Verleihung der österreichischen Staatsbürgerschaft besteht kein Rechtsanspruch.	integration	sceptical
AUT	deu	42420_200610_00078	Es gibt keinen Rechtsanspruch auf Familiennachzug.	immigration	sceptical
AUT	deu	42420_200610_00079	Straffällig gewordene Ausländer sind unverzüglich abzuschieben.	immigration	sceptical
AUT	deu	42420_200610_00080	Gewalttätige Ausländer haben ihre Haftstrafen im Ausland zu verbüßen und sind zusätzlich mit Einreiseverbot zu belegen.	immigration	sceptical
AUT	deu	42420_200610_00081	Das Asylwesen darf nicht Asylkonzernen übertragen werden, sondern muss vom Bund vollzogen werden.	immigration	neutral
AUT	deu	42420_200610_00082	Die Beweispflicht liegt bei Asylverfahren beim Antragsteller.	immigration	sceptical
AUT	deu	42420_200610_00083	Unklare Fälle sind in Schubhaft zu nehmen.	immigration	sceptical
AUT	deu	42420_200610_00084	Falsche Angaben sind unverzüglich mit Abschiebung zu ahnden.	immigration	sceptical
AUT	deu	42420_200610_00085	Ausweislose (Sans Papiers) und Illegale sind in jenes Land zurückzuführen, von dem aus der Grenzübertritt vorgenommen wurde.	immigration	supportive
AUT	deu	42420_200610_00086	Biometrische Erkennungsmaßnahmen bei Asylwerbern müssen EU-weit flächendeckend eingeführt	immigration	sceptical
AUT	deu	42420_200610_00087	und die dazugehörige Infrastruktur optimiert werden.	immigration	sceptical
AUT	deu	42420_200610_00088	Asylwerber haben in gesonderten, abgelegenen Einrichtungen untergebracht, dort bis zum rechtskräftigen Abschluss ihres Asylverfahrens angehalten und mit dem Notwendigsten versorgt zu werden.	immigration	sceptical
AUT	deu	42420_200610_00089	Asylwerbern wird kein Arbeitsplatz zugewiesen.	immigration	sceptical
AUT	deu	42420_200610_00090	Straffällige Asylwerber werden sofort und ohne Berufungsmöglichkeit ausgewiesen.	immigration	sceptical
AUT	deu	42420_200610_00091	"Der Asylgrund der """"Traumatisierung"""" wird aufgehoben."	immigration	sceptical
AUT	deu	42420_200610_00092	Asylanträge aus sicheren Drittländern sind abzulehnen.	immigration	sceptical
AUT	deu	42420_200610_00093	Gemäß der Genfer Flüchtlingskonvention (GFK) sind Flüchtlinge aus Regionen, welche die GFK anerkannt haben, unverzüglich rückzuführen!	immigration	sceptical
AUT	deu	42420_200610_00094	Flüchtlingskonventionen der Kontinente (Bsp. OAU-Konvention für Afrika) ermöglichen einem Flüchtling, Asyl in geographisch und kulturell naheliegenden Staaten zu beantragen.	immigration	neutral
AUT	deu	42420_200610_00095	Anträge aus solchen Ländern sind daher stets abzulehnen.	immigration	sceptical
AUT	deu	42420_200610_00096	Die Gewährung von Entwicklungshilfe ist von der Zusammenarbeit der Staaten im Asylbereich abhängig zu machen.	immigration	sceptical
AUT	deu	42420_200610_00097	Mit allen Herkunftsstaaten von Asylsuchenden sind Rückübernahmeabkommen abzuschließen.	immigration	sceptical
AUT	deu	42420_200610_00227	Kinder müssen die deutsche Sprache ausreichend beherrschen, damit sie zum Regelunterricht zugelassen werden.	integration	sceptical
AUT	deu	42420_200610_00228	Dies ist mit standardisierten Tests mit entsprechender Vorlaufzeit vor der Einschulung sicherzustellen.	integration	sceptical
AUT	deu	42420_200610_00229	An öffentlichen Pflichtschulen darf der Anteil von ausländischen Kindern mit nichtdeutscher Muttersprache 30 Prozent nicht übersteigen (ausgenommen davon sind autochthone Volksgruppen).	integration	sceptical
AUT	deu	42420_200610_00230	Ist das in Ballungszentren aus organisatorischen Gründen nicht möglich, so sind eigene Ausländerklassen einzurichten.	integration	sceptical
AUT	deu	42420_200610_00231	Das Autoritätsprinzip ist in den Bildungseinrichtungen wieder herzustellen:	integration	neutral
AUT	deu	42420_200610_00235	Sonderwünsche bezüglich des Schulunterrichts, wie sie jüngst von Ausländern wiederholt geäußert worden sind, sind von den Eltern über Privatschulen zu finanzieren.	integration	sceptical
AUT	deu	42420_200610_00236	Ein gemeinsamer Religionsunterricht, wie dies in diversen Ländern als Beitrag zur Toleranzdiktatur bereits praktiziert wird, ist ebenso abzulehnen	integration	sceptical
AUT	deu	42420_200610_00237	wie ein Ethikunterricht, da hier keine allgemein akzeptierten Wertvorstellungen vermittelt werden.	integration	sceptical
AUT	deu	42420_200610_00238	An öffentlichen Schulen ist die Mitbestimmung des Staates bei der Auswahl von Religionslehrern sicherzustellen, um einen Missbrauch des Religionsunterrichts durch radikale Islamisten zu verhindern.	integration	sceptical
AUT	deu	42420_200610_00248	Es kann für Ausländer keinen Rechtsanspruch auf einen Studienplatz in Österreich geben.	integration	sceptical
AUT	deu	42420_200610_00255	Private Versicherungspflicht für Ausländer	integration	sceptical
AUT	deu	42420_200610_00262	Ausbildung statt Zuwanderung:	immigration	sceptical
AUT	deu	42420_200610_00263	Aufgrund des Mangels an heimischem Pflegepersonal muss eine Ausbildungs- und Umschulungsoffensive gestartet werden.	integration	neutral
AUT	deu	42420_200610_00289	"Frei nach dem Motto """"Wer zahlt, schafft an""""."	immigration	sceptical
AUT	deu	42420_200610_00290	Die FPÖ fordert einen sofortigen Einwanderungsstopp für alle Staaten der Europäischen Union	immigration	sceptical
AUT	deu	42420_200610_00293	Deutsche Minderheiten in den Nachbarstaaten müssen über die dieselben Rechte verfügen, die die Republik Österreich ihren autochthonen Minderheiten gewährt.	immigration	sceptical
AUT	deu	42420_200610_00294	Dem aggressiven Zuwanderungs-Islam in Europa und allen Erscheinungsformen des Islamismus steht die FPÖ mit schärfster Ablehnung gegenüber.	immigration	sceptical
AUT	deu	42420_200610_00295	Entwicklungshilfe ist an die Bereitschaft der afrikanischen Staaten zu koppeln, ihre afrikanischen Staatsbürger, die illegal nach Europa einzuwandern versuchen oder die in Europa strafrechtlich verurteilt wurden oder denen kein Asylstatus zugestanden wurde, zurückzunehmen.	immigration	sceptical
AUT	deu	42420_200610_00296	Österreichs EU-Nettobeiträge sind zu senken.	immigration	sceptical
AUT	deu	42520_200610_01155	Als konkrete Maßnahmen werden wir u.a. einen Aktionsplan zur speziellen Förderung von Migrantinnen	integration	supportive
AUT	deu	42520_200610_01156	(mit Deutschkursen, Qualifizierungsangeboten etc.) erarbeiten	integration	supportive
AUT	deu	42520_200610_01157	und zielorientierte Projekte gegen traditionsbedingte Gewalt	integration	neutral
AUT	deu	42520_200610_01159	ÖVP-Initiativen.	integration	neutral
AUT	deu	42520_200610_01175	Aktionsplan zur speziellen Förderung von Migrantinnen.	integration	supportive
AUT	deu	42520_200610_01177	Schutz und Betreuung von Opfern.	immigration	supportive
AUT	deu	42520_200610_01323	Deshalb soll die „Frühe Sprachförderung“ im Kindergarten fortgeführt werden.	integration	supportive
AUT	deu	42520_200610_01329	Wir wollen den Computereinsatz in die laufende Unterrichtsgestaltung einfließen lassen	integration	supportive
AUT	deu	42520_200610_01397	Bundesweit stärkere Förderung der Leistungsgruppen an unseren Hauptschulen.	integration	supportive
AUT	deu	42520_200610_01398	Mehr Sprachförderkurse für Kinder nicht-deutscher Muttersprache auch an Hauptschulen.	integration	supportive
AUT	deu	42520_200610_01672	hat keinen Platz in unserem Land.	immigration	sceptical
AUT	deu	42520_200610_01673	Die Beherrschung der deutschen Sprache ist eine wichtige Voraussetzung der Integration	integration	neutral
AUT	deu	42520_200610_01674	und stellt auch die Integrationswilligkeit unter Beweis.	integration	neutral
AUT	deu	42520_200610_01693	Die Verbesserung der Fremdsprachenkenntnisse	integration	supportive
AUT	deu	42520_200610_01719	den Menschenschmuggel,	immigration	sceptical
AUT	deu	42520_200610_01729	und Zusammenarbeit zwischen den Sicherheitsbehörden weiter intensiviert wird.	immigration	sceptical
AUT	deu	42520_200610_01730	Auch in den Bereichen Asyl	immigration	neutral
AUT	deu	42520_200610_01731	und bei der Erteilung von Sichtvermerken muss die europäische Zusammenarbeit intensiviert werden.	immigration	sceptical
AUT	deu	42520_200610_01732	Phänomene wie Asyl-	immigration	sceptical
AUT	deu	42520_200610_01733	und Visa-„Shopping“ müssen endgültig der Vergangenheit angehören.	immigration	sceptical
AUT	deu	42520_200610_01734	Sicherheit ist für uns auch eine Frage der gesellschaftlichen Verantwortung.	immigration	sceptical
AUT	deu	42520_200610_01759	Strenge Sicherung des Schengen-Raumes.	immigration	sceptical
AUT	deu	42520_200610_01760	Bekämpfung des Asyl-	immigration	sceptical
AUT	deu	42520_200610_01761	und Visa-Shoppings durch stärkere europäische Zusammenarbeit.	immigration	sceptical
AUT	deu	42520_200610_01762	Stärkung der bürgergesellschaftlichen Verantwortungsgesellschaft für mehr Sicherheit vor Ort.	integration	supportive
AUT	deu	42520_200610_01847	im Rahmen der Entwicklungszusammenarbeit,	immigration	neutral
AUT	deu	42520_200610_01887	Unsicherheit, Konflikte oder Kriege lösen Flüchtlingsströme aus und rauben den Menschen ihre Zukunftsperspektiven.	immigration	sceptical
AUT	deu	42520_200610_01888	Dies erhöht den Auswanderungsdruck und führt zu rechtsfreien Zonen, in denen kriminelle Organisationen ungehindert operieren können.	immigration	sceptical
AUT	deu	42520_200610_01889	Deshalb ist es wichtig, dass Europa und Österreich in diesen Krisenherden politische Maßnahmen für eine friedliche Entwicklung unterstützen,	immigration	neutral
AUT	deu	42520_200610_01890	wie dies im Kosovo,	immigration	neutral
AUT	deu	42520_200610_01934	Österreich.	integration	supportive
AUT	deu	42520_200610_01935	Hier geht’s uns gut.	integration	supportive
AUT	deu	42520_200610_01936	Asylgesetz Neu:	immigration	neutral
AUT	deu	42520_200610_01937	Rückgang der Asylwerberzahl: 2002 bis 2005 um minus 42,9%.	immigration	sceptical
AUT	deu	42520_200610_01939	Rückgang der Einbürgerungen um 30 bis 40%.	integration	neutral
AUT	deu	42520_200610_01940	Integrationsvereinbarung	integration	neutral
AUT	deu	42520_200610_01941	und Staatsbürgerschaft:	integration	supportive
AUT	deu	42520_200610_01942	verpflichtende Sprachkurse als Vorbild in Europa.	integration	supportive
AUT	deu	42520_200610_01943	Sinkende Gesamtzahl der erteilten Erst-Aufenthaltstitel:	immigration	neutral
AUT	deu	42520_200610_01944	im Vergleich 2005 zu 2006 um minus 73,3%.	immigration	neutral
AUT	deu	42520_200610_01945	Deutsch = Schlüssel zur Integration.	integration	neutral
AUT	deu	42520_200610_01946	Integration vor Neuzuwanderung:	integration	neutral
AUT	deu	42520_200610_01947	Dieses ÖVP-Grundprinzip haben wir in unserem neuen Asyl-,	integration	supportive
AUT	deu	42520_200610_01948	Fremden-	immigration	supportive
AUT	deu	42520_200610_01949	und Staatsbürgerschaftsrecht fest verankert.	immigration	supportive
AUT	deu	42520_200610_01950	Asyl in Österreich ist weiterhin jenen garantiert, die es brauchen.	immigration	supportive
AUT	deu	42520_200610_01951	Das entspricht den internationalen Standards,	immigration	supportive
AUT	deu	42520_200610_01955	und von einer ordentlichen Bundesbetreuung zu begleiten.	immigration	supportive
AUT	deu	42520_200610_01956	So vermeiden wir, dass Asylwerber jahrelang in einem ungeklärten rechtlichen und wirtschaftlichen Status in Österreich leben müssen.	immigration	supportive
AUT	deu	42520_200610_01957	Wir wollen ein unabhängiges Bundes-Asyl-Gericht,	immigration	supportive
AUT	deu	42520_200610_01958	das schnellere Verfahren ermöglicht.	immigration	supportive
AUT	deu	42520_200610_01959	Dadurch sollen der Rechtsschutz verbessert	immigration	supportive
AUT	deu	42520_200610_01961	Die Neuzuwanderung nach Österreich soll nach den in den vergangenen Jahren etablierten rechtlichen Kriterien erfolgen.	immigration	sceptical
AUT	deu	42520_200610_01962	Wir anerkennen die großen Leistungen, die Zuwanderer und Neo-Österreicher für unser Land erbracht haben und erbringen.	immigration	supportive
AUT	deu	42520_200610_01963	Schrankenlose Zuwanderung kann aber kein taugliches Zukunftsmodell für unser Land sein.	immigration	sceptical
AUT	deu	42520_200610_01964	Wir wollen daher ein Modell entwickeln, nach dem wir aktiv den Zuzug von Menschen steuern können, die Österreich zur Sicherung seiner wirtschaftlichen Entwicklung benötigt.	immigration	sceptical
AUT	deu	42520_200610_01965	Der Integrationsfähigkeit Österreichs sind gegenwärtig enge Grenzen gesetzt.	integration	supportive
AUT	deu	42520_200610_01966	Die Zuwanderung muss sich daher – abgesehen vom Fall der Familienzusammenführung –	immigration	neutral
AUT	deu	42520_200610_01970	Vorschlägen nach Generalamnestien für illegal Aufhältige erteilt die ÖVP eine klare Absage.	integration	sceptical
AUT	deu	42520_200610_01971	Die Integrationswilligkeit von Zuwanderern ist eine unverzichtbare Voraussetzung für deren dauernden Aufenthalt in Österreich.	integration	sceptical
AUT	deu	42520_200610_01973	Dazu gehört auch die Bereitschaft, die deutsche Sprache zu erlernen	integration	sceptical
AUT	deu	42520_200610_01974	und die österreichische Rechtsordnung vorbehaltlos zu akzeptieren.	integration	sceptical
AUT	deu	42520_200610_01975	Dazu gehört es für uns aber auch, sich mit dem historischen und kulturellen Hintergrund unseres Landes auseinanderzusetzen	integration	supportive
AUT	deu	42520_200610_01976	und die gesellschaftliche Grundordnung, die auf Freiheit, Toleranz und Chancengleichheit für alle Menschen und auf einer Austragung von Konflikten für nach den hier geltenden Regeln beruht, anzunehmen.	integration	neutral
AUT	deu	42520_200610_01977	Diese Notwendigkeiten haben wir daher in Zusammenhang mit dem neuen Staatsbürgerschaftsgesetz entsprechend berücksichtigt.	integration	supportive
AUT	deu	42520_200610_01978	Wir bekennen uns gleichermaßen dazu, dass die öffentliche Hand Integrationsangebote bereitstellt.	integration	supportive
